"","1","2","3","4","5"
"UNC13A",4.66643482215863,7.6140011772201,7.37086504852911,7.54483740341875,7.01964632546255
"KDM1A",8.84923637177837,10.224677133097,10.3038177411235,10.224677133097,10.2949052833512
"PDZD2",4.6464471919048,5.94859872960768,5.81752242018509,5.81752242018509,5.81752242018509
"TNIK",5.60540831093276,8.63133972166867,8.77983316377355,8.74303327032006,8.2592539261269
"KIF21B",5.354932013002,6.36800102468993,6.27592376059556,6.36800102468993,6.77014050179022
"FOXM1",6.81298774219851,8.14348849817217,8.14348849817217,8.20609570464873,9.00796166569428
"NMNAT2",4.91040795814669,6.54178307599155,6.50240886274381,6.49779216870408,6.82432797823273
"CLUAP1",7.47684604897759,6.21211580832405,6.4461910102221,6.4461910102221,5.47899972168845
"ZNF609",6.91431226605279,7.52221154751364,7.52221154751364,7.52221154751364,7.97674111077428
"RRP1B",7.04474834919924,8.58905181503493,8.58905181503493,8.58905181503493,8.89681169970541
"PPRC1",6.59650689493193,7.45611664802904,7.49198916521319,7.57978806164932,8.01988935008059
"ZNF423",5.19765230662157,7.36062876353161,7.21622259169205,7.21622259169205,7.33074390728226
"ARHGAP26",6.05952867667514,7.38278027761128,7.48421622244792,7.32340402418914,7.18715738180183
"SIPA1L3",5.93080267714172,6.50301859833638,6.5606547092923,6.5606547092923,7.76413551011826
"KIF1B",7.46312697657074,8.53190285103762,8.56984064239423,8.37486642354581,8.28296786316551
"RAP1GAP2",4.65782516991136,6.54475651606629,6.54475651606629,6.54475651606629,7.03124082946621
"TOGARAM1",6.84657119348937,6.18702424323307,6.20155658971915,6.20155658971915,5.57777402711655
"RAD54L2",6.90957743955298,7.55587132808794,7.5301753439498,7.5301753439498,7.96349107983513
"FCHO1",5.16306103538886,5.91638248529794,5.91638248529794,5.91638248529794,6.16378674682644
"FRMD4B",3.56166791034157,5.25071249441264,5.49172671244379,5.30710351929023,5.17692740052934
"CLCC1",8.18709857026335,7.63056811136632,7.60520707017443,7.63056811136632,6.66440545370159
"FLNA",11.3461605392034,9.8659589809005,9.74579985382422,9.63914517780995,10.3220905090834
"WDR43",8.65337493053178,9.656484940969,9.76001443054243,9.77235007706233,9.92408801197839
"SNX13",8.01437414954893,7.18308912497064,7.62348690232576,7.62348690232576,6.96741268034488
"GGA3",6.16862469277953,6.86411970959994,6.86411970959994,6.86411970959994,7.58498845707466
"NUP205",7.69140190258711,10.0808362869968,10.225539117376,10.030657413423,9.7697607348524
"EFR3A",9.42877063967955,8.82257267512722,8.61816466431719,8.82257267512722,7.96686420405907
"TTLL12",6.72514206361227,8.60722713325572,8.43398626360985,8.43398626360985,9.10184943543681
"LPIN1",7.86685183599451,6.43631289720888,6.89797616254035,6.89797616254035,6.25973249194003
"PASK",4.8248664794177,6.96481153358239,6.82106921686868,6.80191567232705,6.9278602879101
"UBXN4",9.4577604143046,8.74114079504135,9.00408281180117,8.92074767190039,7.8537711207715
"MDN1",6.98510250440753,9.47944093865024,9.50582895526668,9.45737278939629,9.23134663282289
"FLT1",4.71800190412494,8.24379320839864,8.09695786548889,8.21346436822681,7.80927859282655
"RRS1",6.28088431068445,7.65583758449566,7.6441078295581,7.74117216640342,7.6441078295581
"SULF1",12.4607457935461,6.40174163456349,6.83342958489144,6.75741991938193,6.0558064043508
"NBEAL2",5.55347899432903,6.38357866549303,6.38357866549303,6.38357866549303,7.48583753581859
"DTX4",5.5848440161385,6.86383555905659,6.68552422694296,6.76073298646754,6.86798752898101
"SYNE2",4.99208194242553,7.2524326405506,7.60780747589252,7.36012646193628,6.73951021481476
"NUP210",5.04228468761453,7.40216818680749,7.22704711414785,7.17787851661665,7.84949623971569
"VPS13A",6.82150326652594,7.73468292032405,7.93586223270604,7.82846532851601,7.52143742852877
"PHLPP1",6.22489033323138,8.33641444777705,8.23210970188069,8.30376275114569,8.73249839485705
"COBL",4.63952037965208,6.54984988848334,6.58146410591539,6.54984988848334,7.00702777052135
"BOP1",6.86748466777167,7.71736405293123,7.59096318864712,7.52429082790726,7.86783503612857
"ATP11A",6.21692094511269,7.64503662703372,7.30606643965238,7.30606643965238,7.39761169951462
"SCFD1",8.3575346660186,7.58851544599997,7.77870834667932,7.77870834667932,6.82759714774173
"PPIP5K2",8.84923637177837,8.57460084520903,8.75503713179039,8.70107494379966,7.57133493515254
"ADGRL2",7.70993847921129,10.126162285676,10.2207241432269,10.1117391910551,9.95483721330003
"CLUH",6.4047849207188,7.15983156681446,7.15483654327518,7.15483654327518,7.7168336365061
"NUP160",7.73128937226952,9.56767777633925,9.7746963504206,9.66561544856213,9.2207781782749
"ADGRL3",3.36156271416892,6.83501132735638,7.26655488840322,6.83501132735638,6.70802628840292
"WWC1",5.19937132281272,6.69605060127476,6.64955595158641,6.64955595158641,7.01494937694696
"AGTPBP1",6.56534122951084,8.11785067004112,8.51246838964887,8.35489314121205,7.83851207233591
"ANKS1A",6.35403239823101,7.70876753679483,7.69345948367997,7.69345948367997,7.83834879628704
"WSCD1",5.14858349527863,6.42869241489198,6.37962612186602,6.37962612186602,6.82170711520245
"NEMP1",6.21513931218817,8.57219226972268,9.03047640086383,8.72211481456175,8.34830835156507
"NCAPD3",6.25139468056944,8.1590485117032,8.22990332014108,8.14361820007023,8.14361820007023
"DNAJC13",9.40040334623052,8.49145510162323,8.55993554367186,8.55993554367186,7.71843079790991
"WASHC4",9.05899319463969,8.69302326624048,8.77032919059211,8.77032919059211,7.86407680861419
"NEDD4L",4.5296935417313,8.13850762020782,8.22410937462366,8.09899067690404,7.83848117124157
"TTC28",6.72465860670089,5.28525639231457,5.90335890204165,5.6873883910603,5.90335890204165
"DPY19L1",7.7340651993414,7.45837182779096,7.26862207371024,7.31466080268603,6.37844326795105
"FN1",13.5869096765484,8.97943862612109,9.40470743615256,9.66992348580981,8.86336751711768
"VPS8",7.86727832572759,7.55906265193035,7.63078445864115,7.55906265193035,6.70236265966088
"PSD3",8.72445328763539,6.2493051261893,7.02544850686958,6.85769749390446,6.05256459569468
"LARP1",9.01388539874424,9.68493382437932,9.69393178577272,9.68493382437932,10.1209012062751
"TNS2",6.92633396721122,5.46584579302502,4.8991226844418,5.46584579302502,5.57184552155432
"UFL1",8.65329706840907,7.41951653036809,7.6028551541705,7.6028551541705,6.75588950292363
"SMG5",6.77142188496549,7.55553890215066,7.44481690598029,7.4950240034867,8.03727183542722
"AHCYL2",6.61873234261696,8.11738419701087,7.98909853470044,7.93873996672922,7.48716172037842
"ZDHHC17",8.26345898550965,8.0399940714427,8.0399940714427,8.0399940714427,7.16740620990953
"ADNP",8.05435380023941,9.12611047095344,9.25728661380705,9.22922896469574,9.04529824194062
"LARS2",6.90797975953798,8.40852530580644,8.36894248632642,8.31739478598558,8.45075038153294
"NCAPH",5.16976705586176,7.92438453201051,7.92438453201051,8.04365278580811,7.80216773720762
"EXOSC2",7.80964464505621,9.82730014068539,9.77610514549933,9.68469531745743,9.68469531745743
"SIRT1",8.37732005964073,9.74302546348089,9.68733029593323,9.61515915152146,9.27972165099593
"ITGB3BP",6.30023451976921,7.53812701976419,7.79789509885526,7.65588371348614,7.30122328451403
"GRIP1",4.71523101347604,6.44793977911298,6.45343553979905,6.2287428614837,6.15507033513105
"SLC7A8",6.61271919490759,10.2705918313469,10.0280443911004,10.0280443911004,10.397525197305
"SLC35A3",8.17010539334347,7.11443425855081,7.25369521523029,7.25369521523029,6.49328289670743
"CBX5",9.43123063078887,10.3751727430708,10.6339990266712,10.4034717651801,10.3089247675425
"QPRT",6.71419135449269,7.97430539915458,7.85998787266229,7.85998787266229,7.85749111153544
"SEC61G",8.98080530744704,8.37259825517445,8.37373696095791,8.37373696095791,7.62664695148908
"HEY2",3.44036405458137,7.05954627972309,7.05954627972309,7.05954627972309,7.10816622875081
"LRRC8B",5.24104526423188,7.34020478629871,7.3164721409552,7.45305280187876,7.3164721409552
"TTC9",5.51548149377815,7.44472800695313,7.11265904093255,7.11265904093255,7.44957282023673
"NUP188",7.69080830396118,8.94529877525673,8.90042639290516,8.89392443629369,8.90871757061672
"MORC3",7.67903966963025,6.76346314345319,7.22106560806503,7.22106560806503,6.2699320574166
"R3HDM1",6.74828846674326,7.73468292032405,7.73468292032405,7.80216773720762,7.95656411009823
"CABIN1",6.48454903096815,7.1806227016926,7.14844359985299,7.05325116443507,7.67509028259757
"FOS",9.75987822405375,6.83789352926482,6.5606547092923,6.66100928279886,7.43419031668569
"MMD",5.73345255773279,7.17787851661665,7.47650522566711,7.38060185449426,7.16862985555221
"TNPO3",8.55275025074061,9.83137907272646,9.69675516098167,9.70120881364621,9.65999080306945
"OR52A1",2.39559213468501,6.53599161632593,6.33702481941067,6.02136780269783,4.70700865160175
"FOSB",8.31913960345325,5.72899746390052,5.62462962384267,5.85298129453229,6.84041360800334
"TSPAN12",5.30072296770288,7.48323571575284,7.40264737789995,7.49327220538049,7.2670770315552
"LPAR3",5.25514063316147,8.37965862218651,8.29902743195178,8.27581110065099,8.16652961360573
"TMEM50A",10.6929365424564,9.49288318964937,9.30833006003825,9.32552146772104,8.57871489651543
"KLHDC2",8.6808730633762,8.12462407110272,8.12462407110272,8.08151748712609,7.47731731589331
"PDSS1",6.38536300895742,7.95067870273346,7.95067870273346,8.07321271559435,8.0798312241645
"ORC6",4.68912123121644,8.0766241832847,7.89236709041832,8.18471237735562,7.89236709041832
"ORC3",8.28365247525994,9.38343831874091,9.46395924314121,9.64141406919417,9.0404697298414
"PATZ1",5.69746401067701,7.1427869092247,7.35575682700464,7.1427869092247,8.0188400658161
"CD2AP",8.29765344762924,9.4136195902516,9.58552644757638,9.62359053355032,9.06239599915394
"ZMYND8",6.83836642111886,8.678045672447,8.93420411901128,8.81952787296419,8.76507824770288
"CA14",4.48206449371676,8.27471513965013,8.16411255043568,8.12096477634449,7.99155282653283
"RABGAP1",9.24905889977624,8.79346242310913,8.81872774297302,8.81872774297302,8.17610895106278
"LDOC1",7.4824812339978,6.86289838957801,6.81981016594607,6.98093981522358,8.02750142245056
"PPP1R15A",7.30388816057736,5.52140271226083,5.77072488427868,5.76977895401494,6.2930987394429
"SSBP3",7.36387397409329,8.30780834063967,8.7465015153875,8.35393571905763,8.59019800516669
"POLA2",6.36417748579935,7.99528499076602,7.99960885021026,7.99528499076602,8.23420422628615
"PLXNB2",8.49613808524548,7.2757421990854,7.30601381791113,7.21916733826764,7.99793427945357
"LSM5",6.14524748549154,7.13662137417484,7.22937972718731,7.25286174694982,6.73642042349777
"STX12",9.34889463029279,6.73121020716109,6.73121020716109,6.73121020716109,5.78125630933803
"RAB38",5.27564922053407,7.66758695180198,7.18851195144792,7.18851195144792,7.07452814607811
"KCNE4",7.07653889985126,4.42156289937558,3.81721131573495,3.78568922983549,4.42156289937558
"GSPT2",7.23981357064906,8.21846837877848,8.35608817177616,8.32045441740932,7.70260251961074
"FLRT2",7.78854330764849,5.51513640320887,5.63679917889932,5.69387576228098,4.9106436737781
"FXN",7.3075450223738,8.59187155987997,8.37621112975106,8.37621112975106,8.97289418655005
"KIF4A",6.2057446567513,8.3347944143129,8.53214572286345,8.24535708215958,7.6343417990083
"ALOX12P2",4.36576274559916,5.04099074224335,5.14651734631811,5.15136485472834,5.84552430849083
"TXLNGY",6.51555551273713,7.2800045179863,7.79048572500583,7.83855579947589,2.98570080307598
"FRG1",6.2577886114795,6.23720657637854,6.30735671751564,6.4028043698592,5.07838706704242
"FRZB",4.49440556167976,5.17001949614736,5.69477040046608,5.74277182561695,5.05366626229416
"ALPL",4.67130009484635,8.26332701501125,8.26060760515339,8.26060760515339,8.99242158582087
"CENPI",6.00441280654869,8.42888669435858,8.49135035205135,8.56450381075334,8.00445954016477
"FUCA2",9.52080734415941,8.78027813710686,8.93941118581442,8.8821766392494,8.17363916737915
"FUS",8.95388798117495,10.2872646836456,10.5860854665698,10.2872646836456,10.1785050169262
"PRR14L",7.21743463299314,8.47003268805852,8.51794175652398,8.39229872130374,8.25319261795705
"RICTOR",7.457311454351,6.92250057398649,7.06695211300177,7.04548691313259,6.31019114248173
"ZBTB38",9.61514519284375,5.68831495899915,6.18868451298413,6.18868451298413,5.05165385319466
"CADM2",3.76459283694037,5.80335801609467,5.4421152314066,5.90107006315051,5.4421152314066
"ZNF620",4.97205066434571,6.5421942266729,6.64182384309431,6.47028534647114,6.23391680403161
"MMS22L",5.45767071858701,7.50076768790046,7.78044810091114,7.59704437038251,6.60026277768426
"CERS6",7.41363781125901,9.25673208022833,9.0899997661293,9.04000487518574,8.98756272303687
"BRWD3",6.72002682064092,8.30908108251136,8.56451751460344,8.3062444343323,7.95723553860328
"SLC37A4",6.09809018359019,7.48408558055537,7.48408558055537,7.48408558055537,7.91098332746239
"CNIH2",5.40178228948454,6.45418265185066,6.45418265185066,6.45418265185066,7.06389180119333
"ZDHHC23",5.49127438416032,6.75282615095325,6.39767547712417,6.51934403416982,6.58790587097233
"GABBR1",6.42800413405906,7.82370467032194,7.72380466451103,7.72380466451103,8.07572545923214
"MCOLN2",4.26218568883997,5.50400726527123,5.27006072716068,5.23250950694629,5.23250950694629
"ZNF718",5.46583375166817,7.51872411702121,8.36310722311746,8.14542733761366,6.50566553911127
"RNF144B",7.62329762526603,7.04754578962146,7.08939878797995,7.08939878797995,6.40794463825506
"ELMOD2",7.21036735196815,6.51987511702534,7.02419960218662,7.00875216029079,6.10641708113549
"GABRA3",4.18832549183526,5.87764752856987,5.87764752856987,6.06052942669437,5.87764752856987
"CNEP1R1",7.48598076302985,6.44740609971937,6.76811509995192,6.77556265037769,5.90254705565923
"GABRB3",5.90110999442474,9.83418198395357,9.7336833507551,9.78257202619801,9.51412143814868
"GK5",6.41045721257258,5.74915163009577,5.82262966694623,5.82262966694623,5.16976705586176
"ST6GALNAC3",4.92460479676843,7.61336283243208,7.46469178178416,7.46506370158408,7.43426617094862
"GABRG2",3.27315636422864,4.99777618573974,4.98077511067144,4.7968236587313,4.7968236587313
"MAMDC2",5.08632532517218,6.96868445467143,6.90605502209933,7.10300281469238,6.90605502209933
"GABRP",3.84376349747091,6.46514032203308,5.97718965041447,6.14906191234253,5.68958786794532
"SERINC5",7.11985356307142,9.54092470466314,9.48224518909942,9.4258370371853,9.30421127532111
"SHPRH",6.86073005405142,7.90018862025044,8.05970845261021,8.04108994437063,7.66318763995431
"SLC24A2",4.22029502359521,6.61762532589475,6.43428378229853,6.43709885471615,6.37324518634236
"QPCT",7.74136305826387,6.46500724748518,6.46500724748518,6.46500724748518,4.70537000853258
"SLC39A6",8.67326593513035,7.81759804884059,7.81894496156084,7.81759804884059,6.61252380296718
"GCA",3.73434838873629,7.1075315078351,7.60602501105636,7.61225617132718,6.62294042863809
"LSM4",8.55500925447183,9.73073194565889,9.67906101024708,9.67906101024708,9.94000512687588
"BAMBI",6.79073695866334,7.95372802966709,7.93661472646295,7.97027074036379,7.71927319689382
"SULT4A1",4.11116823225337,5.96567666723413,6.33649749869467,5.96567666723413,5.71780135958081
"MGAT4C",3.0561284439278,4.14998952006278,4.51539795199233,4.48757885460804,3.87611133011777
"METTL7A",5.07898043648351,6.03009246846833,6.27111131694337,6.06169105994805,6.09694519594957
"USP49",5.36459475321337,6.7774003511052,6.5606547092923,6.48893034807978,6.48893034807978
"MPC2",7.69414298972422,6.90533990104524,7.01126109299419,7.01126109299419,6.0066927773267
"POC1A",5.35035785287334,6.36241010429553,6.36241010429553,6.36241010429553,6.52189475962301
"RNF19A",8.48609002863861,7.06492522646617,7.18603865301829,7.14208303130078,6.30964163237513
"GALNT3",3.752014897983,6.80472550920165,6.97466974043006,6.80472550920165,6.80472550920165
"THUMPD3",7.85809779380598,8.37654683564405,8.64672450905031,8.5916618379991,7.46333335428523
"ATL3",10.4676015338158,7.44233222085188,7.44233222085188,7.27015372435522,6.13226434584886
"NOL11",7.22171793851725,8.61016360993873,8.6280330483632,8.75336103722045,7.93140436983514
"ASPM",5.87400058563571,7.99260306976067,8.17269441533812,8.09955417927928,7.67095534829253
"GEMIN5",6.76495971055855,8.12823182680735,8.32493812570605,8.26344921564545,8.02407146736928
"TAS2R45",3.84297522212553,5.00425279468703,5.31862177243308,5.39600813448745,4.56907783010653
"NIPSNAP3A",8.3082820122112,6.06336475407044,6.10740363314197,6.16984601280146,4.84667910175185
"HEATR5A",8.738581191123,7.51329110598414,7.51329110598414,7.51329110598414,6.85162015591663
"SAMHD1",7.03520739172281,8.16986707106569,8.54424737699893,8.2512266800416,7.9577274600919
"GAP43",6.49089098455453,7.9726700143901,8.03449983793617,7.9726700143901,8.16455289418237
"VIRMA",8.15245936983117,7.69323954280885,7.77159011578019,7.73637520430152,6.83596603916574
"TMEM87A",8.79354343169534,8.24054918792127,8.40342136720332,8.40342136720332,7.4097699714468
"TIPARP",9.32928432552534,6.41193607130504,6.56365656726199,6.56365656726199,5.92704236251537
"CHMP2B",8.46787132587925,8.27658408270953,8.58149087498329,8.59876260856921,7.4225365833787
"HIGD1A",8.76499022251986,8.46380623851859,8.5982071716388,8.53467929125471,7.27990598046541
"IBTK",9.12306992105994,8.22108466684234,8.40896646331506,8.38575872176071,7.79983158111585
"RNF167",6.95067138666319,8.10996446041371,8.11580347611373,8.0698924219041,8.0698924219041
"RPAP1",5.90081384340881,7.09329852813938,6.89809886567782,6.8621281373514,7.40768199449283
"LRIG1",6.18739361909127,8.71487658806613,8.36192648783699,8.36192648783699,8.59028220610345
"ATRNL1",3.87588878775812,6.26118951539952,6.48425564594924,6.54363335621083,6.08445991136751
"FAM169A",3.59879502519315,8.87618220026653,8.92306042862553,8.97432950981783,8.68225380375335
"AUTS2",5.85699374585478,6.73661377916013,6.73661377916013,6.73661377916013,7.24086764459393
"RAB11FIP5",6.51303602497552,5.57540546001553,5.5090253565699,5.43728527764557,6.05416852278577
"ERC2",4.54256691328035,5.90292722983105,5.90292722983105,6.19040693585722,5.90292722983105
"HACL1",7.55776719658949,8.62350132198022,8.85385343530532,8.76210096491111,8.38009762009651
"ARHGEF26",4.81893981243478,5.83279023832065,5.83279023832065,5.89508040641968,5.83043958254085
"HERC4",9.57355836546476,8.3081662863227,8.39467043217303,8.39467043217303,6.53846143129216
"CCDC69",4.56161066614182,5.63795963534249,5.62493237543612,5.62493237543612,5.81491524663752
"WSB1",9.79331263758748,9.22777839424059,9.79830339539368,9.56195166077892,8.30065411703577
"FGFR1OP2",7.87956515996854,7.56833952638312,7.63437123839829,7.63437123839829,6.66927659053098
"SERBP1",7.63514533961839,8.69921920038637,8.99101780986759,8.7667663142444,8.69232090627178
"TES",9.84247128329787,8.42903683712751,8.42903683712751,8.44587856172259,7.5184907348855
"NOC2L",7.41408982282128,8.25426324349289,7.98587666748597,7.98587666748597,8.78659820989339
"PCDHB5",5.16976705586176,7.3525824864506,7.81732808586078,8.3380254425776,8.53973349243674
"TIPRL",8.07223694990018,7.05089407600208,7.27350982315061,7.27350982315061,6.14347895513708
"GART",8.47976433389506,9.58870724981472,9.76935933541688,9.71835487514149,9.57337739011175
"AMD1",8.81820820522614,10.6023942821635,10.5780985790029,10.6057445279769,10.1489055548521
"PITPNC1",6.07952324519378,7.43959037781619,7.54052096463536,7.51550767734539,7.59305665922108
"GAS6",9.84297937484787,6.02866962729578,6.04418417120313,5.66842126664313,6.37322376798394
"PHGDH",9.56253363856737,10.4194273746157,10.3407297233046,10.3407297233046,10.8122344082524
"FBXO2",6.53332102481302,7.25059814386707,7.27018811431132,7.24069360550558,7.94340958949569
"KLHL3",4.75835746219386,5.96363934126271,6.03535832979215,6.2834677177392,6.08786151278524
"BLOC1S6",8.91918914998185,8.25373182916586,8.09094490503899,8.16876585768264,7.64488664964221
"FBXO8",7.29301257217866,5.72868027400891,5.99670474711576,5.91952410348215,5.19301817557221
"FBXO5",6.55035689884074,8.38559357927983,8.46228802350636,8.619078655533,8.38484275984896
"SACS",8.80830092566844,8.5414686008859,8.54491966558888,8.5414686008859,7.75750243211358
"GATM",3.74681690582293,6.39812768485393,6.64501393161788,6.5232740079049,6.2835217428828
"ERAL1",7.53547961486659,8.3029515882154,8.22282832705201,8.22282832705201,8.7037374304039
"ARFGAP3",8.48534548119488,6.47370529931496,6.47370529931496,6.46005710264334,5.70019589652627
"GALNT8",3.98161247217582,5.21705698462255,5.30910530765059,5.21705698462255,5.21705698462255
"NIPSNAP2",8.51325819312652,7.91974142865866,8.00092504550492,8.00092504550492,7.37001737681769
"GBE1",10.3044564731542,6.76951176687411,7.01834045208148,7.01834045208148,6.39788894184337
"SEZ6L2",6.30748678269276,7.16101422237193,7.11057265421606,7.11057265421606,7.32609691191064
"NR6A1",4.5206369902238,9.37358595098823,9.14225367175497,9.15832827457967,9.08104699643872
"GCNT1",7.8815571713768,6.79286054259411,6.8554423315021,6.8554423315021,6.11739745965795
"MYOF",11.2260892836226,6.04768091972858,6.1936455782099,6.1936455782099,5.3082295629684
"GCNT2",3.62812087932845,7.31314228392965,7.64658954974781,7.48394127954513,7.00808286496371
"DAZAP1",7.45738447817432,8.47042851108201,8.43877546335994,8.43877546335994,8.90821095113738
"RGS17",5.25549669477677,6.59518346839953,6.19343005156628,6.15669529621308,5.99622338737792
"OSTF1",8.23427984154424,7.06763214150065,7.11565726669874,7.10976057280786,6.31310733541022
"CKAP2",7.41741120140071,8.52883751081717,8.78288832624992,8.65468768838966,8.52883751081717
"AMFR",8.20770166271011,6.24739031633225,6.37805949373424,6.28045643836669,6.85906931442385
"GFRA1",8.12339710287656,5.35406398975579,5.72006246167471,5.72006246167471,4.76660000879384
"SNORD12C",5.78029411240913,7.02497603119874,7.71226872419945,7.59541457877555,6.74674730495324
"SNORD81",7.27820709577841,8.46187253550983,8.98797771141576,8.96316834553575,8.42505416729628
"SNORD79",6.4022720589909,7.29340474512305,8.11274759696787,8.15911262144825,7.07657548209889
"SNORD4B",4.76724912334065,6.62443030010609,6.93776878121872,7.04938122021696,6.73871458650608
"SNORD61",3.26498119042903,4.85818905693345,4.85818905693345,5.29263666673058,5.55477582906664
"SNORD54",5.96563543336718,6.95018413780814,7.22618730287009,7.48861187454829,7.00762710349496
"SNORD53",5.48754746582894,6.59687639091767,6.77441737624961,6.89234315452612,5.95715503670102
"SNORD52",6.41530993688097,7.23096181310625,7.70733192117137,7.54397897927986,7.49477761148033
"SNORD51",4.03222397741442,4.97271720298736,5.29997937856797,4.97271720298736,5.30650756711896
"SNORD44",7.91927929419771,9.24464120632196,10.1334279073512,10.1794066188655,8.89931713486969
"SNORD43",7.22932035498495,7.88538035483055,8.2673237779551,8.18638860394654,8.37589114368851
"SNORA74A",5.12521634067249,7.339061929658,7.43284271456988,7.68787294206942,7.58485225616451
"RNU5A-1",5.19814301602423,4.20326715460188,4.83476379674925,4.49046790403968,3.22006644454788
"RNU5B-1",4.44717397680305,3.81867398803601,4.57750182101151,4.66142383036001,2.46720553672475
"HBP1",8.72926722006287,7.53492642481205,7.63420950930943,7.51420479590115,6.70736023136714
"NBEA",6.62878270659599,8.1173402706559,8.20703559891795,8.09379285690388,7.295156155819
"GJA1",10.5145158238017,11.6355300530263,11.5560199021734,11.3743352448201,10.7212070391465
"CHORDC1",6.70407064344979,8.20283203965228,8.09801132724022,8.23644219073523,7.15987594962744
"SEC22A",6.73616840342072,5.64752708953148,6.00092865197454,6.10005376764321,4.9878203303448
"GPR160",2.90375529625505,6.53599161632593,6.91403894013543,6.77617695814955,5.72839764433266
"CYFIP2",4.80728480820735,7.61909058427382,7.61909058427382,7.61909058427382,8.29291484045062
"MLH3",6.81006082640493,6.50851731158541,6.51860760586629,6.50851731158541,5.80291643419394
"ACAD8",6.5865872098884,7.63311609799956,7.58816362877936,7.68213786874592,7.55733352893859
"PELP1",6.54299794129168,7.96695990410753,7.94834420700234,7.94834420700234,9.2488362684832
"ANKRD1",8.00800078802303,5.32271900562164,6.65409998874535,6.8152070497034,5.13443902453092
"NSG1",5.2541141806036,6.6552954085961,6.66896373833588,6.55863750125162,6.71165987028299
"MTBP",4.94290673663862,6.07357606740999,6.68883072125283,6.65383016145488,5.47045036970282
"CACYBP",8.99942522529519,9.98487441212094,10.2384744328067,10.3556184376083,9.42959728779764
"INVS",5.85974757302454,4.98244894294424,4.96290369364518,4.98244894294424,4.35543078212856
"PALD1",5.31455363044067,5.96285035897026,5.96285035897026,5.96285035897026,6.95036477417674
"CPAMD8",5.00011408096645,5.68358580752559,5.68358580752559,5.68358580752559,6.07030469703928
"AGO2",6.43861396485644,7.82309280516239,7.82950906921205,7.82950906921205,8.12227661728735
"GLS2",4.76440746273031,5.88784482012984,5.88784482012984,5.64636064768808,5.99539537777795
"GPC3",4.38129445554568,8.30764464263699,8.38288987182426,8.42902068746536,8.43448456308818
"NMRK2",6.11529843791671,8.40890312206386,8.13419592154391,8.13419592154391,8.13419592154391
"ARFIP1",8.83012026998245,8.78479061897275,8.67790575497011,8.67893511421387,7.80075079486023
"TNFRSF21",6.66607006548627,7.8536922307883,7.8536922307883,7.98856010661264,8.17049215028608
"NFU1",6.65367648614152,6.16984601280146,6.558035525047,6.46076300836909,5.44190754246939
"PDCD4",9.46928905662125,6.94017539655108,7.47589647116809,7.29825559912286,5.5765126139126
"SRPX2",8.06890462131196,3.83745096132534,3.73434838873629,3.53619757247618,4.24878355494835
"VENTX",5.14375680614383,6.02565166927111,5.85289919279686,5.73272104381391,6.61978068166938
"RND1",5.04527678264473,6.91115456820086,6.62349060393553,6.74881120256446,6.26822375062277
"GCLC",7.13335280452695,8.47688392332939,8.37742435617598,8.61879544975352,8.37742435617598
"SMPDL3B",4.97202035376552,8.13536484417504,7.90480452021926,7.89490906979085,8.09655042952017
"RBMS3",9.1952180223191,4.73469124950728,4.82762416065744,4.82762416065744,4.12711963339537
"GLDC",4.85955980950844,9.48983117668253,9.32011470091297,9.32011470091297,9.49453139351261
"PGAP2",6.11566450955096,7.37079842242989,7.35046239968745,7.39228357103366,7.94817874861545
"TOX3",4.69764666054778,6.74702377433135,6.9095751158145,6.73140717010947,6.8074879637799
"RPS6KA6",5.87888883015748,7.16381187954413,7.3291997301954,7.36007297910205,7.08074362422151
"UBE2S",6.52493591019265,7.85546688751097,7.74017312375264,7.74017312375264,8.11424728704083
"UTP20",7.21404464632372,8.87101929914743,8.81201619389232,8.9058485892348,8.44458449035149
"RABGEF1",9.39844441172413,7.79146524870134,7.9342573431401,7.9342573431401,7.00726946899878
"KCNMB4",6.16326415184841,7.55100412837588,7.6643996810895,7.62932789743786,7.27476549979929
"TMEM97",6.81609344765294,10.020251456706,9.95883696077608,10.0434941391863,9.95883696077608
"GLS",10.4432878749025,8.2509881391757,8.50381007117114,8.50381007117114,7.33807354742973
"HDHD5",5.9510290452569,6.75346390985214,6.71846799028578,6.65478041982245,7.19831044233146
"CECR2",4.64341476778094,8.86355462011243,8.78401516899618,8.78401516899618,9.22383109805022
"GMDS",6.92220194409706,7.71009047311324,7.71009047311324,7.71009047311324,8.18999316658602
"GMFB",9.49795241101525,9.24127402931346,9.45286548776178,9.45286548776178,8.45637262615586
"GNAI1",7.63618708955733,6.28774404771946,6.75212828124751,6.75212828124751,6.09261944935518
"GNAL",5.7518134632804,7.36803122174174,7.36803122174174,7.36803122174174,7.49259531710544
"GNAO1",5.27016479315751,6.84867003531387,6.84867003531387,6.87278023460232,6.9487825578208
"GNG4",4.83226451614136,7.80908673048481,7.6822646835972,7.6822646835972,8.25643637641809
"GNG5",10.1870029732822,9.63939275203722,9.71334513206405,9.71334513206405,9.00937199008261
"GOLGA4",8.19310659099078,7.50458907583869,7.93511990937134,7.96125912124472,6.83276767390351
"GOT2",8.89936844462081,10.2485922486273,10.0265500511598,10.0309025367215,10.2303903772459
"GPLD1",3.87701287995866,5.56986497195157,5.45935274106834,5.45231930376276,5.45231930376276
"GPM6A",3.82715281586285,5.26069609213691,5.56240872808907,5.58060944521252,4.72243592710503
